1861	Gastropoda	Littorinimorpha	Stenothyridae	Stenothyra	Stenothyra glabrata					7533354	5	1	0	1213	88	1	393	LC											
1965	Gastropoda	Littorinimorpha	Stenothyridae	Stenothyra	Stenothyra glabrata					7533354	5	1	0	1213	88	1	393	LC											
1966	Gastropoda	Littorinimorpha	Stenothyridae	Stenothyra	Stenothyra glabrata					7533354	5	1	0	1213	88	1	393	LC											
1967	Gastropoda	Littorinimorpha	Stenothyridae	Stenothyra	Stenothyra glabrata	12.609611	102.104472			7533354	5	1	0	1213	88	1	393	LC	33.1	14.2	26.037260273972603	5.154520547945205							
1968	Gastropoda	Littorinimorpha	Stenothyridae	Stenothyra	Stenothyra glabrata					7533354	5	1	0	1213	88	1	393	LC											
1969	Gastropoda	Littorinimorpha	Stenothyridae	Stenothyra	Stenothyra glabrata	16.066667	103.983333			7533354	5	1	0	1213	88	1	393	LC	38.6	13.0	26.444931506849315	3.5824657534246573							
1970	Gastropoda	Littorinimorpha	Stenothyridae	Stenothyra	Stenothyra glabrata					7533354	5	1	0	1213	88	1	393	LC											
