1950	Gastropoda		Planorbidae	Biomphalaria	Biomphalaria smithi					5784538	2	0	0	1213	399	15	2	NT											
2010	Gastropoda		Planorbidae	Biomphalaria	Biomphalaria smithi	0.361134	29.892986			5784538	2	0	0	1213	399	15	2	NT	9.0	-5.1	1.3457534246575342	13.90054794520548							
