depth,n_native,n_pres,n_vagabond,n_class,n_order,n_family,n_genus,max_temp,elevation,min_temp,mean_temp,prec_sum_mean,class,order
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.5202281542140816,-0.44202692051146303,-0.7358963513210238,-0.09499172401342151,0.9899726181013102,0.560320361119778,-1.5039059128714778,2,26
-0.2300896373206135,3.270895498350802,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3167909588485902,-0.42994479757968496,-0.39792337535565975,-0.5670590212751933,-0.2561280789158012,-1.5012452056838033,-1.5533827655585655,-0.13667461958762916,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.3471850539981547,-0.39792337535565975,-1.498715613576281,-0.09499172401342151,0.7354369014317316,0.10317431940411505,-1.5719581491887733,2,26
-0.16138728784067966,4.043573999811109,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.41652935352348947,-1.8103142116839157,1.2307714865696735,1.1018871004345,0.6304596807164309,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.49765731505548244,-0.44202692051146303,-0.2375210999809227,-0.09499172401342151,-0.20190097582766886,-0.9815520025762556,-0.12430148571175721,2,9
-0.1829176503549215,-0.24908434163504217,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.1358118650135551,-1.7657603808353313,1.678431127950456,1.4475341075853674,1.8120939658622006,2,14
-0.2300896373206135,-0.24908434163504217,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.5277517672669481,-0.43467632965216246,-0.461281416909131,-0.09499172401342151,1.5782329410710028,1.1767507379280058,5.666325168196309,2,26
-0.030687108347644043,0.008475158851726922,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,0.07167497431987543,-1.7657603808353313,1.556415593927896,1.364706253337233,2.696773037987044,2,14
-0.2300896373206135,-0.24908434163504217,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.24937808431089165,-0.43467632965216246,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,26
-0.2300896373206135,0.09432832568064996,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3167909588485902,-0.4374684106325514,-0.4199751479335614,-0.44704212401369947,0.45450552311911774,-0.9937898721330244,-1.172693204687334,0.587153712150879,2,1
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-0.5925158215797564,-0.5127045411612152,-0.44202692051146303,1.1762372660654876,-0.09499172401342151,1.2687498315965628,1.3997488070575976,2.8328775106216346,0,29
-0.2300896373206135,4.386986667126801,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.16661834072936135,-0.43467632965216246,1.2596388387387283,1.4765332745932669,0.6538238621186286,1.1225940639965335,-0.544988037491403,2,26
-0.3302905782579282,-0.24908434163504217,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.35470866705102105,-0.44202692051146303,0.4337598508037043,-1.331360530061635,-1.5610408978537993,-0.7633324634994411,-0.11192835183588526,2,9
-0.2951234761488845,-0.16323117480611915,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.5121360343928147,-0.09499172401342151,1.5556075440337072,1.3758561567937126,0.4015567040128,2,14
-0.2300896373206135,-0.24908434163504217,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.5277517672669481,-0.3832221936370587,1.10504080158833,-0.09499172401342151,1.0344153622817127,1.4300128307251847,0.5067283419577114,2,9
-0.33117608082901917,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,-0.5202281542140816,-0.43467632965216246,0.42765729670566205,0.33755171714158405,-1.3347869274808408,-0.6104195018105781,0.209773128936785,2,26
-0.30081599267732684,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,14
1.7251379897585641,0.43774099299634206,-0.05485247654994644,-0.015957672558078218,-3.345897472602855,-0.848509620097189,-0.4073739584210858,-0.35381983019985647,-1.5088865370730178,-0.09499172401342151,0.17222612518190217,-0.35237887896062225,-0.11192835183588526,1,18
-0.15407556661081373,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.06664958523574516,-0.09499172401342151,0.26676796280203136,-0.036995895477342375,-0.9471148884572409,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.42994479757968496,-0.43467632965216246,2.1831586922424258,-0.09499172401342151,0.4825172845505312,1.6259325628890404,-0.45837610036029947,2,26
-0.2300896373206135,-0.4207906752928882,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.5352753803198144,-0.3317680576219549,-1.6004248485436483,-0.09499172401342151,0.8364431382053739,0.23378747418001875,-0.16142088733937304,2,26
-0.3197910477721345,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.1358118650135551,-0.09499172401342151,0.6950344067222747,0.5873986980855138,-0.2604059583463486,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.5277517672669481,-0.3685210119184576,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,26
-0.32611606613707045,0.180181492509573,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,1.247433730542645,-0.09499172401342151,1.2703659313849411,1.6896462969260668,-1.472973078181798,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.49765731505548244,-0.4273257387928619,-1.4641344736873754,-0.09499172401342151,0.7249322528072727,0.20670913721428236,0.4572358064542236,2,9
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,-0.5202281542140816,-0.43467632965216246,0.9016223316535947,-0.09499172401342151,-0.7715761512310114,-0.0035461851079040627,0.2840119321920164,2,26
-0.2300896373206135,-0.16323117480611915,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3167909588485902,-0.4148975714739522,-0.39792337535565975,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,1
-0.33117608082901917,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.6443580398503931,-0.09499172401342151,1.3091523263060199,0.9011888382178675,-1.7946745589544684,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.4073739584210858,-0.35381983019985647,-0.07071795463443978,-0.6519146096207248,-0.25846446842090853,-0.5116632140531877,-0.5759208721810828,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.49765731505548244,-0.44202692051146303,-0.0849572475298713,-0.09499172401342151,-0.08634984095862207,-0.8127106073781362,-0.6254134076845705,2,9
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3167909588485902,-0.4148975714739522,-0.3758716027777581,0.2506832278624415,-0.521965936312354,-1.1634803499127435,-1.0341158331568021,-0.45837610036029947,2,1
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.35470866705102105,-0.3832221936370587,0.5090246846795559,2.195817745451286,-0.2940186637652306,-0.5690055746865111,-1.0213536917124726,2,9
6.664294230790095,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.628978518016191,-0.44499202368541774,-0.3905727844963592,-0.5426488048830255,-0.09499172401342151,1.414198812550608,1.2149789783502218,1.1253850357513082,0,13
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.35470866705102105,-0.2215091947324467,0.3320506158363367,-0.09499172401342151,-0.605925922922238,0.5778416379799601,-0.2294731236566686,2,9
-0.31131552316312044,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3043034564818863,-0.256901697363758,-0.17005505871734292,-0.2985466409613427,-0.09499172401342151,0.08980503597461009,-0.5992695983540985,-0.5697343052431469,2,7
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.24937808431089165,-0.43467632965216246,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,26
-0.2300896373206135,-0.24908434163504217,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.5202281542140816,-0.4126245570742608,0.3727343098232829,-0.09499172401342151,0.9940128675722558,0.9282671751836039,0.49435520808183947,2,9
-0.2653958898336857,-0.16323117480611915,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.5019651108960779,-0.09499172401342151,1.6727747786911322,1.4809838179548058,0.3396910346334403,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,1.2209893294511291,-0.09499172401342151,1.1136042519122482,1.3487778198279767,-1.7761148581406603,2,14
-0.27989283192611886,0.43774099299634206,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.5352753803198144,-0.43467632965216246,0.5395374551697658,-1.6129778692170613,0.9883565183129318,1.2117932916483705,0.8779223582338692,2,26
6.274445398848906,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.4916159919824468,-0.5127045411612152,-0.4273257387928619,-0.6606315174451716,-0.09499172401342151,1.567728292446544,1.237278785263181,0.3644373023851842,2,15
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.24937808431089165,2.43940469633435,-0.7867509688047076,-0.09499172401342151,0.41221694375607626,0.15255246328281014,-1.4482268104300542,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.09138221020069746,-0.3832221936370587,0.7388875557058071,-0.09499172401342151,1.3535950704864226,1.2755070256853964,-0.9594880223331128,2,26
-0.2300896373206135,1.0387131607988034,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.2719489234694908,-0.44202692051146303,-0.6484264092490877,-0.21751475884702823,-1.4050872682752957,-1.5613469823131936,-0.6749059431880583,2,26
-0.011130151563262202,-0.0773780079771961,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.18259811309854357,-0.09499172401342151,1.565304142763977,1.3041782060020581,1.7440417295449049,2,14
-0.3086590154498473,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,0.7185457087123334,-0.09499172401342151,1.0990593538168436,1.0859586669252435,-0.9285551876434329,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.4073739584210858,-0.35381983019985647,-1.6411085425305953,-0.4662736477516237,0.5091829310587728,-0.02743883537178865,-0.4212566987326836,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.16661834072936135,-0.43467632965216246,-0.5019651108960779,-0.09499172401342151,0.5738269225939039,0.28157277470778846,-1.5410253144990937,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.4750864758968833,-0.3832221936370587,-0.6240161928569193,0.46193116159388176,-0.44431594408441033,-0.9258024852938578,-0.11811491877382137,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.5352753803198144,-0.43467632965216246,-1.3563226846219663,-0.09499172401342151,1.01825436439793,0.5619132044707034,0.5809671452129431,2,26
-0.1972374919331364,2.154804329574803,-0.05485247654994644,-0.015957672558078218,-3.345897472602855,-1.4042034754155184,-0.30956698873382277,-0.2215091947324467,-0.8518448791838229,-0.09499172401342151,-0.36270290477130734,-0.7362541265337047,-0.5882940060569547,1,21
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.24937808431089165,-0.4052739662149603,0.35239246282980907,-0.09499172401342151,-1.8584032589154023,-1.3463131299382303,-0.05624924939446165,2,26
-0.3084060147152499,0.8670068271409573,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.6952126573340769,-0.09499172401342151,1.4586415567310107,1.184714954682634,0.19739999506091307,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-0.5925158215797564,0.6985971603502734,-0.39792337535565975,1.0582545535033414,-0.09499172401342151,-0.6245110704885882,0.04264627206894034,0.7541910194751498,0,29
-0.30218219664415297,3.0991891646929557,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,0.17135002458789464,-1.7657603808353313,1.40288611403196,1.3248851695640915,1.088265634123692,2,14
1.1136605143100204,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,-3.345897472602855,-0.7049033428800926,-0.4750864758968833,-0.4126245570742608,-2.19033841135438,-0.09499172401342151,0.3209073057127036,-0.5164417441059646,-0.33464476160158024,1,17
-0.2300896373206135,-0.4207906752928882,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.5051809281083488,-0.17005505871734292,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,9
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.3471850539981547,-0.4199751479335614,0.5151272387775981,-0.6519146096207248,-0.08877399064118949,-0.0035461851079040627,-1.6276372516301973,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.5202281542140816,-0.3905727844963592,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,9
-0.2388308127009549,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,0.2506832278624415,-0.09499172401342151,0.9867404185245535,0.8980031515160163,-0.4460029664844275,2,14
-0.2300896373206135,-0.4207906752928882,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.30956698873382277,-0.35381983019985647,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.5352753803198144,-0.44202692051146303,0.3666317557252406,-0.09499172401342151,-0.6681457647748016,-0.5562628278791059,0.9830939961787806,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,-3.345897472602855,-0.5925158215797564,0.6985971603502734,-0.4273257387928619,1.0765622157974668,-0.09499172401342151,-1.030960167265725,-0.04496011223197076,0.07366865630219363,0,29
1.0350025859236773,-0.16323117480611915,-0.05485247654994644,-0.015957672558078218,-3.345897472602855,-0.848509620097189,-0.5051809281083488,-0.43467632965216246,-0.9657592223472744,-0.09499172401342151,0.463932136984181,0.23378747418001875,-0.16760745427730916,1,18
2.9451834322077817,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3043034564818863,-0.5277517672669481,-0.44202692051146303,-0.3392303349482903,-0.09499172401342151,0.7111954046060573,0.8677391278484292,1.7749745642345844,2,7
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-0.5925158215797564,0.6985971603502734,-0.2215091947324467,0.9768871655294462,-0.09499172401342151,1.0158302147153624,1.3742633134427873,0.7294447517234064,0,29
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.35470866705102105,-0.3832221936370587,1.282014870431549,1.015141227963803,-1.4729634593871832,-1.352684503341933,-1.0646596602780243,2,9
3.4435948793647313,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.628978518016191,-0.5051809281083488,-0.44202692051146303,-0.5223069578895517,-0.09499172401342151,1.7778212649357201,1.5128406849733187,3.47009390522904,0,30
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-0.5925158215797564,0.6985971603502734,-0.3685210119184576,0.9524769491372785,-0.09499172401342151,-0.611582272181562,0.30068689491889594,0.04273582161251391,0,29
-0.2300896373206135,-0.16323117480611915,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,2.8277796543114615,2.43940469633435,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,26
-0.2300896373206135,-0.24908434163504217,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.24937808431089165,2.43940469633435,-0.09512817102660748,-0.09499172401342151,-0.7513749038762829,-0.5339630209661467,-0.5759208721810828,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3167909588485902,-0.4374684106325514,-0.4199751479335614,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,1
-0.1944797839260243,0.5235941598252651,-0.05485247654994644,-0.015957672558078218,-3.345897472602855,-0.7049033428800926,-0.09138221020069746,-0.28031392160685104,-0.274136424569175,-0.09499172401342151,0.9455298739209075,1.1321511241020878,0.11078805792980946,1,17
-0.329911077156032,-0.16323117480611915,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.5228347478992068,-0.3848031192624866,-0.4199751479335614,-0.969827591745969,-0.6964684404693091,-1.7695177705545972,-1.8655800623399936,0.07366865630219363,2,5
-0.3197910477721345,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,0.5151272387775981,-0.09499172401342151,0.9899726181013102,1.084365823574318,-1.510092479809414,2,14
-0.33117608082901917,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.628978518016191,-0.5202281542140816,-0.43467632965216246,0.31984550764025216,0.15376716489117395,-1.4107436175346197,-0.6518334289346451,0.20358656199884892,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.4148975714739522,-0.44202692051146303,-0.5019651108960779,-0.09499172401342151,0.7354369014317316,0.811989610566031,0.8531760904821253,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.5277517672669481,-0.43467632965216246,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.35470866705102105,-0.3832221936370587,1.7356380583860094,-0.09499172401342151,-1.1941862458919308,-0.20265160397361084,-1.287376070043719,2,9
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3167909588485902,-0.4148975714739522,-0.44202692051146303,0.0879484519146539,-0.09499172401342151,1.3980378146668253,1.1528580876641212,2.2327805176418463,2,1
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.42994479757968496,-0.4273257387928619,0.2669567054572214,-0.09499172401342151,1.3301616235549376,1.536733335237204,-0.2294731236566686,2,26
-0.2300896373206135,-0.4207906752928882,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.35470866705102105,-0.43467632965216246,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,9
-0.2300896373206135,-0.0773780079771961,1.2743302988244498,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.16661834072936135,-0.3758716027777581,0.9423060256405423,-0.8932478600505562,-0.47421379016940846,-0.2233585675356442,-0.43981639954649165,2,26
-0.25780586779576264,-0.24908434163504217,-0.05485247654994644,-0.015957672558078218,-3.345897472602855,-0.7049033428800926,-0.5127045411612152,-0.4199751479335614,-0.0646154005363975,-0.09499172401342151,0.12293508163636477,0.6431482153679119,-0.29133879303602833,1,17
3.8976046975998306,4.558693000784647,-0.05485247654994644,-0.015957672558078218,-3.345897472602855,-0.848509620097189,-0.37727950620962025,-0.43467632965216246,-0.5182385884908571,-0.09499172401342151,1.1136042519122482,0.8677391278484292,0.7913104211027658,1,18
-0.2300896373206135,-0.4207906752928882,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.5202281542140816,-0.43467632965216246,0.8548360835686063,-0.09499172401342151,-0.7432944049343916,-0.029031678722714553,0.22214626281265698,2,26
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.1606971792647898,-0.49765731505548244,-0.43467632965216246,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,9
-0.2300896373206135,-0.16323117480611915,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,0.7811094387576872,-0.5277517672669481,-0.44202692051146303,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,26
-0.23604780462038313,1.1245663276277265,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,1.1619782609421603,2.8277796543114615,2.43940469633435,-0.08699143222921825,-1.7657603808353313,1.3875331660423662,1.267542808930768,1.9358253046209195,2,14
-0.2300896373206135,-0.3349375084639652,-0.05485247654994644,-0.015957672558078218,0.2977246723421066,-1.3167909588485902,-0.5051809281083488,-0.4126245570742608,0.0025126945420647774,-0.09499172401342151,0.07485611293211103,0.041849850393477106,-0.12430148571175721,2,1
