scientific_name
Monacha ovularis
Phymorhynchus ovatus
Aegopis spelaeus
Somatogyrus currierianus
Conus lischkeanus
Phenacolimax blanci
Ponentina martigena
Coxiella glabra
Theodoxus anatolicus
Oestophora barbula
Fonscochlea zeidleri
Haliotis spadicea
Conus consors
Provanna fenestrata
Achatinella viridans
Haliotis fulgens
Alasmidonta arcula
Nitia monceti
Phrantela umbilicata
Ferrissia rivularis
Iberus ortizi
Discula pulvinata
Biomphalaria camerunensis
Suboestophora gasulli
Retinella circumsessa
Lampsilis binominata
Austropyrgus colensis
Bothriembryon glauerti
Cattania trizona
Conus duffyi
Insulivitrina tamaranensis
Limax graecus
Craspedopoma mucronatum
Albinaria edmundi
Amastra micans
Sulawesidrobia soedjatmokoi
Epioblasma biemarginata
Vitrea etrusca
Mercuria sarahae
Cochlostoma tessellatum
Abida bigerrensis
Alasmidonta undulata
Austropyrgus centralia
Conus spurius
Columella columella
Charpentieria ornata
Loligo forbesii
Multidentula ovularis
Austropeplea tomentosa
Helicoradomenia juani
Vitreledonella richardi
Pyrgulopsis bruneauensis
Sepia cultrata
Oreohelix waltoni
Partula umbilicata
Elimia clenchi
Westraltrachia subtila
Clypeolum owenianum
Saccostrea kegaki
Lithococcus multicarinatus
Plectostoma kakiense
Helix ceratina
Acella haldemani
Tacheocampylaea carotii
Pila cecillei
Hypnophila pupaeformis
Ampelita fulgurata
Cryptella auriculata
Corbicula fluminea
Desbruyeresia marianaensis
Theodoxus altenai
Elimia fascinans
Euomphalia strigella
Enigmaticolus marshalli
Chondrus zebrulus
Prisodontopsis aviculaeformis
Pseudodon inoscularis
Conus nobrei
Sphyradium doliolum
Elimia pilsbryi
Paroctopus digueti
Margarites ryukyuensis
Antrobia culveri
Shinkailepas tufari
Limacus flavus
Anodonta vescoiana
Vitrea schuetti
Hemicycla consobrina
Canariella eutropis
Elimia aterina
Ventsia tricarinata
Carinigera pellucida
Sulawesidrobia datar
Offachloritis dryanderensis
Leucostigma candidescens
Melanoides recticosta
Oxychilus aegopinoides
Albinaria krueperi
Sphaerium fabale
Conus mus
Samoana thurstoni
Actinella laciniosa
Xerotricha nubivaga
Cochlostoma acutum
Victodrobia elongata
Stenothyra glabra
Xerotricha gasulli
Cyrenoida dupontia
Gyraulus albus
Xerocrassa pseudojacosta
Oenopota ogasawarana
Trochulus clandestinus
Bythiospeum pfeifferi
Coelatura hypsiprymna
Epioblasma arcaeformis
Macrogastra rolphii
Conus striolatus
Korotnewia korotnevi
Albinaria praeclara
Ellobium aurismidae
Conus unifasciatus
Conus quercinus
Leptogyra inflata
Monacha cemenelea
Provanna lucida
Elliptio mcmichaeli
Mediterranea montivaga
Delima laevissima
Sphaerium simile
Arion circumscriptus
Coxiella striatula
Conus patricius
Helix albescens
Lampsilis cariosa
Gabbiella rosea
Conus furvus
Octopus bimaculoides
Amphioctopus burryi
Beddomeia averni
Limax vizzavonensis
Bathyacmaea jonassoni
Schistodesmus lampreyanus
Iheyaspira lequios
Aylacostoma stigmaticum
Conus nux
Hemicycla inutilis
Stenothyra krungtepensis
Agathylla regularis
Austropyrgus smithii
Graziana lacheineri
Mutela hargeri
Oxychilus cellarius
Albinaria arthuriana
Bellamya ecclesi
Conus baeri
Conus ceruttii
Cepaea hortensis
Galatea nux
Conus glans
Sphaerium rhomboideum
Carelia kalalauensis
Agathylla abrupta
Amplirhagada decora
Agathylla lamellosa
Eucleoteuthis luminosa
Napaeus badiosus
Lampedusa imitatrix
Castalia martensi
Parreysia corrugata
Testacella haliotidea
Conus axelrodi
Conus gauguini
Sepia smithi
Bithynia pulchella
Malacolimax tenellus
Palaina dimorpha
Carinigera octava
Amnicola stygius
Alviniconcha boucheti
Pisidium betafoense
Auriculastra subula
Conus vexillum
Conus muriculatus
Mekongia sphaericula
Pyganodon lacustris
Notopala waterhousii
Glyptorhagada silveri
Agardhiella armata
Arion rufus
Haliotis marmorata
Partula langfordi
Jullienia prasongi
Assiminea grayana
Amphorella oryza
Mentissella rebeli
Edentulina dussumieri
Conus pseudocardinalis
Pachymelania aurita
Leptoxis lirata
Alopia lischkeana
Hemicycla pouchet
Pila gracilis
Sonorella macrophallus
Helix thessalica
Albinaria grisea
Conus floridulus
Sinployea adposita
Limax subalpinus
Cuneopsis heudei
Ba humbugi
Ferrissia californica
Bythinella cylindrica
Metafruticicola andria
Semifruticicola serbica
Bellamya unicolor
Iberus carthaginiensis
Hemicycla modesta
Macedonica pirotana
Monilearia persimilis
Valvata rhabdota
Hemicycla diegoi
Xerocrassa derogata
Montenegrina timeae
Xerosecta giustii
Conus filmeri
Muticaria syracusana
Sinployea inermis
Oxychilus mavromoustakisi
Chondrus tournefortianus
Megalonaias nervosa
Newcombia sulcata
Agardhiella dabovici
Steenbergia paupercula
Chondrina ripkeni
Marstonia ozarkensis
Heterogen longispira
Rupestrella homala
Belgrandia gfrast
Pteroctopus tetracirrhus
Conus alconnelli
Pachydrobia prasongi
Cryptella susannae
Rossia megaptera
Boettgeria lowei
Discula attrita
Conus maldivus
Physella lordi
Pila theobaldi
Pyroteuthis addolux
Euglesa obtusalis
Metafruticicola pieperi
Heleobia davisi
Vestia turgida
Micrarionta opuntia
Mentissa gracilicosta
Abraliopsis gilchristi
Montenegrina helvola
Xerocrassa kydonia
Atlantica calathoides
Plagyrona angusta
Villosa delumbis
Glyptorhagada tattawuppana
Delima bilabiata
Conus textile
Conus sahlbergi
Dreissena polymorpha
Adelieledone piatkowski
Bulinus scalaris
Cochlostoma montanum
Renea paillona
Pyrgulopsis thompsoni
Cumberlandia monodonta
Conus immelmani
Physella gyrina
Conus barbieri
Alinda viridana
Gyraulus bakeri
Advena charon
Zebrina fasciolata
Cylindrus obtusus
Oxychilus blauneri
Bythinella viridis
Maackia herderiana
Pleurobema curtum
Vitta rubricata
Bulimulus curtus
Todarodes angolensis
Conus abbreviatus
Graciliaria inserta
Lacunopsis conica
Leptoxis plicata
Pisidium sanguinichristi
Partulina mighelsiana
Radiatula pilata
Boetersiella sturmi
Caseolus abjectus
Conus vicweei
Balcanodiscus magnus
Berryteuthis magister
Madeirovitrina albopalliata
Melanoides maculata
Islamia moquiniana
Xerocrassa moraguesi
Juga acutifilosa
Megaleledone setebos
Truncilla donaciformis
Bythiospeum acicula
Albinaria terebra
Conus princeps
Conus sutanorcum
Balcanodiscus difficilis
Sulawesidrobia perempuan
Boettgeria deltostoma
Achatinella bulimoides
Plebecula nitidiuscula
Conus barthelemyi
Cochlostoma adamii
Provanna clathrata
Sonorella todseni
Tremoctopus robsoni
Acicula palaestinensis
Conus sulcocastaneus
Thiara australis
Charpentieria stenzii
Margaritifera margaritifera
Partula suturalis
Euglesa pseudosphaerium
Lepetodrilus fucensis
Myosotella myosotis
Cleopatra madagascariensis
Albinaria solicola
Pachnodus velutinus
Bathypolypus valdiviae
Lepetodrilus atlanticus
Austropyrgus salvus
Taylorconcha serpenticola
Haliotis brazieri
Delima montenegrina
Lamellidens generosus
Fruticicola fruticum
Delima pfeifferi
Gyraulus deflectus
Gyraulus ehrenbergi
Beddomeia krybetes
Bulinus africanus
Pyrenaearia molae
Haliotis geigeri
Carelia evelynae
Bothriembryon brazieri
Pleurobema rubellum
Elimia livescens
Ameloctopus litoralis
Eurynia dilatata
Cochlodina triloba
Conus saragasae
Discocharopa aperta
Actinella actinophora
Gastrocopta chichijimana
Conus bengalensis
Arion fuscus
Tsoukatosia liae
Conus dayriti
Aegopis acies
Pupilla alpicola
Leptaxis membranacea
Theba impugnata
Leptaxis wollastoni
Josephinella subzonata
Sphincterochila insularis
Amastra rubens
Albinaria xanthostoma
Idiopoma dissimilis
Martialia hyadesi
Conus decoratus
Dinarica serbica
Retinella olivetorum
Haliotis kamtschatkana
Bulimulus eschariferus
Omphalotropis cheynei
Lepetodrilus pustulosus
Elliptio cistellaeformis
Anodonta nuttalliana
Taonius pavo
Bertia cambojiensis
Cattania subaii
Elimia porrecta
Bruceiella indurata
Leptaxis furva
Madeirovitrina ruivensis
Mentissa velutina
Epioblasma brevidens
Helicopsis filimargo
Cleopatra smithi
Ferussacia lanzarotensis
Achatinella buddii
Boettgeria exigua
Desbruyeresia armata
Radix natalensis
Albinaria gerolimena
Aspatharia subreniformis
Brazzaea anceyi
Zospeum spelaeum
Pyrenaearia daanidentata
Paratheba fruticola
Limax erythrus
Platyla talentii
Zonites siphnicus
Xeroplexa setubalensis
Epioblasma turgidula
Gyraulus corinna
Conus generalis
Carelia sinclairi
Nesokaliella minuta
Amastra crassilabrum
Plectostoma umbilicatum
Conus miles
Xerocrassa homeyeri
Ningbingia res
Haliotis walallensis
Medora adensameri
Homalopoma bicolor
Joubiniteuthis portieri
Liburnica insolita
Belgrandia boscae
Moitessieria lludrigaensis
Alasmidonta robusta
Craspedaria delphinuloides
Alzoniella cantabrica
Potadoma togoensis
Pomacea palmeri
Pyrgulopsis neomexicana
Tanganyicia rufofilosa
Vertigo arthuri
Congodoma zairensis
Graecoanatolica vegorriticola
Neoprososthenia hanseni
Adelieledone adelieana
Macedonica zilchi
Potamopyrgus antipodarum
Conus janus
Orcula dolium
Tandonia kusceri
Lampsilis hydiana
Ciliella ciliata
Histioteuthis heteropsis
Scabies phaselus
Albinaria compressa
Taningia danae
Semisulcospira libertina
Bayardella johni
Hyalogyra vitrinelloides
Lindholmiola lens
Conus raulsilvai
Albinaria petrosa
Beringiana beringiana
Oxychilus paulucciae
Kosicia ambrosi
Vertigo lilljeborgi
Austropyrgus ronkershawi
Renea veneta
Partula clara
Xerosecta adolfi
Thiessea amorgia
Brotia citrina
Rhachistia aldabrae
Obscurella nouleti
Monilearia phalerata
Carychium ibazoricum
Idiopoma ingallsiana
Pachydrobiella brevis
Promenetus umbilicatellus
Backeljaia camporroblensis
Poiretia delesserti
Elliptio downiei
Hydrocena gutta
Conus dalli
Sepia irvingi
Semperdon kororensis
Hauffenia subpiscinalis
Conus omaria
Oxychilus fuscosus
Conus ebraeus
Orculella ignorata
Theodoxus subterrelictus
Haliotis drogini
Filopaludina maekoki
Hyriopsis cumingii
Gonatus kamtschaticus
Cochlostoma scalarinum
Napaeus helvolus
Mytilopsis leucophaeata
Chilina fulgurata
Domunculifex littorinella
Isognomostoma isognomostomos
Albinaria amalthea
Helicella ordunensis
Melampus lividus
Hemicycla incisogranulata
Neritilia vulgaris
Medora eris
Xeroplexa intersecta
Aegopinella epipedostoma
Moitessieria simoniana
Radix viridis
Adeuomphalus collinsi
Isabellaria isabellina
Lampsilis teres
Deroceras sturanyi
Conus cardinalis
Conus sertacinctus
Alasmidonta wrightiana
Potadoma trochiformis
Conus pergrandis
Pyrgella leacociana
Gonatorhaphe stricta
Beddomeia angulata
Bulinus camerunensis
Cochlodina meisneriana
Adeuomphalus elegans
Parreysia bonneaudi
Conus eximius
Conus trochulus
Conus bartschi
Uncancylus concentricus
Deroceras kasium
Leiostyla arborea
Glyptorhagada euglypta
Haliotis midae
Spirorbula depauperata
Biomphalaria choanomphala
Clausilia corynodes
Achatinella sowerbyana
Brotia pseudosulcospira
Bulinus productus
Eledone cirrhosa
Pyrenaearia organiaca
Morlina glabra
Thiessea pieperi
Xerolenta spiruloides
Conus navarroi
Oxychilus courquini
Argonauta argo
Melampus liberianus
Hohenwartiana hohenwarti
Monacha cartusiana
Cochlodina bidens
Oxychilus clarus
Clithon corona
Callina rotula
Hyriopsis myersiana
Vertigo ovata
Callistoctopus alpheus
Partula garrettii
Helix philibinensis
Gyraulus gilberti
Conus nucleus
Sepia novaehollandiae
Coelatura mossambicensis
Mediterranea inopinata
Conus praecellens
Grimpoteuthis bathynectes
Brotia paludiformis
Lavigeria grandis
Valvata sincera
Iphigenia curta
Wollastonaria turricula
Boucardicus divei
Elliptio ahenea
Sepioteuthis australis
Hydrobia lactea
Macedonica thasia
Trochomorpha tavinniensis
Galatea bernardii
Cuneopsis demangei
Partula nodosa
Melanopsis nodosa
Syrnolopsis minuta
Backeljaia najerensis
Montenegrina zilchi
Josephinella argentellei
Potadoma zenkeri
Elimia lachryma
Boucardicus tridentatus
Canariella multigranosa
Partula auriculata
Elimia varians
Conus tulipa
Haliotis sorenseni
Conus encaustus
Alopia canescens
Conus penchaszadehi
Opacuincola delira
Paraegopis albanicus
Pseudohoratia ochridana
Fluminicola fuscus
Xerocrassa barceloi
Metafruticicola redtenbacheri
Argna bielzi
Trissexodon constrictus
Cantrainea nuda
Paraprososthenia adami
Cirroctopus hochbergi
Amplirhagada kessneri
Cochlodina liburnica
Conus terebra
Albinaria candida
Carinigera praecipua
Halewisia expansa
Liburnica denudata
Limax hemmeni
Albinaria klemmi
Zonites nautarum
Carinigera dextrorsa
Conus biliosus
Enteroctopus magnificus
Vitta adansoniana
Pleurobema strodeanum
Neotricula burchi
Caseolus consors
Conus auricomus
Ornithoteuthis antillarum
Sepia bidhaia
Tefennia tefennica
Pachydermia sculpta
Emmericia ventricosa
Sphaerium ovale
Arinia biplicata
Xerosecta explanata
Unio abyssinicus
Vertigo geyeri
Albinaria adriani
Agathylla sulcosa
Epioblasma stewardsonii
Coelatura luapulaensis
Ruthenica gallinae
Tricula montana
Agardhiella banatica
Delima albocincta
Conus regularis
Brotia peninsularis
Elimia godwini
Planorbidella depressa
Pseudamnicola spiratus
Thiessea sphaeriostoma
Euglesa nitida
Orculella astirakiensis
Reginaia rotulata
Meridiopyrgus muaupoko
Deroceras praecox
Lehmannia szigethyae
Helicorbis cantori
Sadleriana fluminensis
Bathothauma lyromma
Elimia laeta
Gonatopsis borealis
Depressigyra globulus
Xerolenta macedonica
Napaeus consecoanus
Vestia elata
Cyclotropis terae
Albinaria menelaus
Marmorana signata
Hydrobia djerbaensis
Mastus butoti
Lavigeria paucicostata
Galba pervia
Saxurinator labiatus
Argna thracica
Lavigeria coronata
Albinaria janicollis
Conus nobilis
Amplirhagada intermedia
Cantrainea jamsteci
Akiyoshia kobayashii
Chambardia wahlbergi
Pagodulina klemmi
Biomphalaria angulosa
Chondrula quinquedentata
Sasakiopus salebrosus
Conus kinoshitai
Macrogastra ventricosa
Pleurocera gradata
Montenegrina skipetarica
Deroceras bureschi
Carinigera tantilla
Onykia robsoni
Lepetodrilus japonicus
Vitrea matsakisi
Limax albipes
Partula faba
Josephinella hemonica
Scabies crispata
Trochidrobia inflata
Inchoatia haussknechti
Leiorhagium orokau
Xerocrassa penchinati
Mutela rostrata
Cernuella aginnica
Codringtonia helenae
Amplirhagada carinata
Conus havanensis
Sinotaia quadrata
Lavigeria nassa
Albinaria profuga
Klemmia magnicosta
Tylomelania amphiderita
Bellamya robertsoni
Juga nigrina
Natalina beyrichi
Lurifax vitreus
Hemicycla eurythyra
Viviparus costae
Pila ampullacea
Leptoxis carinata
Cochlostoma georgi
Tryonia aequicostata
Conus regonae
Boninena ogasawarae
Aegopis compressus
Allaegopis meridionalis
Amplirhagada burrowsena
Venustaconcha ellipsiformis
Sphaerium solidum
Palaina platycheilus
Chondrina tenuimarginata
Epioblasma haysiana
Gonatopsis makko
Pliocardia crenulomarginata
Conus cepasi
Hypnophila zacynthia
Arion hortensis
Sphaerium capense
Hubendickia tuberculata
Octopus tetricus
Albinaria brevicollis
Hadziella deminuta
Glacidorbis hedleyi
Conus aemulus
Truncatellina velkovrhi
Valvata humeralis
Bridouxia giraudi
Montenegrina dofleini
Bythinella batalleri
Gabbiella parvipila
Helenoconcha relicta
Neotricula aperta
Acroloxus coloradensis
Histioteuthis corona
Damochlora millepunctata
Belgrandia torifera
Xerosecta introducta
Chondrula pindica
Bulimulus planospira
Gonatorhaphe intercostata
Muusoctopus januarii
Conus lindae
Partula mooreana
Stenomelania denisoniensis
Neorossia caroli
Cattania sztolcmani
Margarya melanoides
Macrogastra asphaltina
Moitessieria mugae
Actinella arcta
Conus geographus
Carinigera septima
Pleurocera corpulenta
Conus crotchii
Laciniaria macilenta
Pareledone serperastrata
Vitrea narbonensis
Potadoma kadeii
Rossia palpebrosa
Gabbiella senaariensis
Bothriembryon whitleyi
Bulinus abyssinicus
Pyrgulopsis aloba
Bythinella opaca
Conus archon
Desbruyeresia melanioides
Chondrina ascendens
Tandonia rustica
Achatinella pupukanioe
Albinaria violacea
Albinaria campylauchen
Oxychilus viridescens
Brotia herculea
Conus cuvieri
Kobeltocochlea martensiana
Xerocrassa nyeli
Musculium argentinum
Pachymelania fusca
Janulus stephanophorus
Conus planorbis
Holandriana holandrii
Pyganodon fragilis
Chondrina arigonis
Delima vidovichii
Albinaria litoraria
Paramastus cyprius
Xerocrassa molinae
Avenionia roberti
Azeca goodalli
Abraliopsis falco
Bithynia siamensis
Arion anthracius
Beddomeia kershawi
Thais nodosa
Bulimulus tortuganus
Helix dormitoris
Anodontites tenebricosa
Xerarionta intercisa
Planorbella scalaris
Boninosuccinea ogasawarae
Aspatharia rugifera
Conus moluccensis
Pyganodon grandis
Plagigeyeria zetaprotogona
Suboestophora jeresae
Ptychobranchus occidentalis
Limax lachensis
Diplommatina cacuminulus
Pyrgulopsis bacchus
Gabbiella stanleyi
Thiessea hymetti
Leptoxis formosa
Lyogyrus retromargo
Montserratina becasis
Thiessea bacchica
Conus aulicus
Lithasia verrucosa
Gonidea angulata
Tanysiphon rivalis
Agardhiella truncatella
Paludomus regulata
Planorbarius corneus
Conus vittatus
Lyogyrus walkeri
Corbicula iravadica
Conus belairensis
Conus kirkandersi
Vertigo seminulum
Thiessea cyclolabris
Albinaria christae
Melanopsis ammonis
Pseudotrichia rubiginosa
Euglesa henslowana
Conus arangoi
Cochlostoma philippianum
Sepia senta
Napaeus obesatus
Conus striatus
Clausilia brembina
Xerocampylaea zelebori
Chilina rushii
Chondrina altimirai
Edentiella lurida
Thiessea heldreichi
Gonatus berryi
Lampadia webbiana
Metafruticicola pellita
Phrantela kutikina
Argna biplicata
Brotia microsculpta
Hyaloteuthis pelagica
Plectomerus dombeyanus
Graecoanatolica pamphylica
Trochidrobia smithi
Oxychilus rateranus
Sepia rhoda
Stenothyra polita
Ena monticola
Delima binotata
Cleopatra obscura
Turanena hemmeni
Deroceras pageti
Virpazaria adrianae
Cochlodina comensis
Brotia pseudoasperata
Medora dalmatina
Cochlostoma stossichi
Xerotricha madritensis
Iberus guiraoanus
Gyraulus rossmaessleri
Pseudavakubia majus
Tandonia macedonica
Partula auraniana
Inchoatia megdova
Conus tabidus
Retinella pseudoaegopinella
Conus garciai
Oxychilus alliarius
Melanodrymia brightae
Conus sculletti
Juga silicula
Lithoglyphus naticoides
Conus allaryi
Cochlostoma erika
Bythinella reyniesii
Marstonia castor
Carelia glossema
Montenegrina janinensis
Teuthowenia pellucida
Potamopyrgus estuarinus
Conus timorensis
Campylaea lefeburiana
Helicella iberica
Conus limpusi
Moussonia fuscula
Leucomastus kindermanni
Conus corallinus
Elimia clausa
Conus verdensis
Paludomus ajanensis
Bulimulus rugulosus
Haliotis mykonosensis
Megalobulimus lopesi
Bathymodiolus manusensis
Helicina rostrata
Pyrgulopsis diablensis
Gabbiella verdcourti
Lepetodrilus ovalis
Boucardicus victorhernandezi
Trochulus striolatus
Herilla bosniensis
Vulcanidas insolatus
Gyraulus convexiusculus
Margaritifera middendorffi
Albinaria evelynae
Biomphalaria stanleyi
Ancylus lapicidus
Gyralina tsatsae
Laevicaulis haroldi
Papillifera solida
Chilina aurantia
Lioplax subcarinata
Newcombia cumingi
Micrarionta facta
Conus chiangi
Galatea tenuicula
Cyclonaias tuberculata
Euglesa maasseni
Epioblasma torulosa
Vertigo arctica
Anoglypta launcestonensis
Obliquaria reflexa
Zospeum subobesum
Drobacia banatica
Agardhiella parreyssii
Conus regius
Brotia armata
Pyrgulopsis trivialis
Milesiana schuelei
Vitrea gasulli
Limnoperna fortunei
Beddomeia bellii
Oxychilus meridionalis
Vetulonia phalcata
Conus floccatus
Chiroteuthis mega
Bythinella pupoides
Janulus bifrons
Margaritifera falcata
Haliotis rugosa
Histoctopus zipkasae
Adelopoma stolli
Cochlostoma simrothi
Conus abbas
Euchondrus limbodentatus
Leptaxis nivosa
Oxychilus maceanus
Pterygioteuthis microlampas
Bithynia zeta
Mytilopsis africana
Amphitretus pelagicus
Alopia bogatensis
Bithynia leachii
Cochlodina orthostoma
Cremnoconchus conicus
Stenothyra jiraponi
Conus emaciatus
Anodontites colombiensis
Tomichia differens
Deroceras klemmi
Latia neritoides
Xerocrassa amphiconus
Nototodarus hawaiiensis
Semilimax semilimax
Nesokaliella intermedia
Mekongia crassa
Achatinella valida
Histioteuthis miranda
Physa fontinalis
Conus sugimotonis
Xeroplexa coudensis
Lamellomphalus manusensis
Partula dentifera
Pachydrobia paradoxa
Cochlostoma hellenicum
Tylomelania sarasinorum
Sepia apama
Margarites manusensis
Tylomelania matannensis
Dendronotus comteti
Montenegrina subcristata
Opacuincola josefstraussi
Alopia mafteiana
Conus aurantius
Pomacea glauca
Shinkailepas tollmanni
Medora stenostoma
Campeloma decisum
Todaropsis eblanae
Conus brianhayesi
Brotia wykoffi
Theodoxus danubialis
Bulgarica pseudofraudigera
Agathylla neutra
Haliotis virginea
Elliptio roanokensis
Gabbiella humerosa
Leachia danae
Helicoradomenia bisquama
Bathyteuthis abyssicola
Haliotis iris
Poecilozonites circumfirmatus
Potadoma ignobilis
Elliptio dariensis
Pyrgohydrobia prespaensis
Pleurocera pyrenella
Sepia filibrachia
Canariella plutonia
Albinaria saxatilis
Conus julii
Carinotrachia carsoniana
Helicella valdeona
Potadoma liricincta
Protolira valvatoides
Partula arguta
Cyclosurus mariei
Macedonica guicciardii
Sinployea otareae
Graziana cezairensis
Monacha ocellata
Chondrina bigorriensis
Tandonia cavicola
Galba galbana
Sulcospira dakrongensis
Stenothyra hybocystoides
Solemya flava
Lehmannia horezia
Tylomelania inconspicua
Amphioctopus neglectus
Xylodiscula analoga
Pachydrobia zilchi
Poiretia dilatata
Elimia macglameriana
Callistoctopus aspilosomatis
Helminthoglypta mohaveana
Conus isabelarum
Japetella diaphana
Provanna ios
Perforatella dibothrion
Pleuronaia dolabelloides
Conus dorreensis
Arion vulgaris
Carelia cumingiana
Delima hiltrudis
Pila globosa
Platyla elisabethae
Lepetodrilus nux
Perdicella helena
Theba arinagae
Azorivitrina pelagica
Fusconaia cuneolus
Siphonaria compressa
Cochlodina inaequalis
Cochlostoma crosseanum
Corneola squamatina
Planorbidella planispira
Pareledone subtilis
Beddomeia camensis
Conus gigasulcatus
Partula salifana
Gonatus onyx
Gonatopsis octopedatus
Ouagapia perryi
Thaumeledone marshalli
Caseolus subcalliferus
Arianta stenzii
Semirossia tenera
Gonatus madokai
Iphigenia delessertii
Cernuella amanda
Pleurobema pyriforme
Enteroctopus dofleini
Cassidula aurisfelis
Octopus vulgaris
Heraultiella exilis
Isabellaria clandestina
Trochotaia trochoides
Koreoleptoxis tegulata
Lacunopsis jullieni
Newcombia pfeifferi
Xerotricha huidobroi
Cranchia scabra
Lyogyrus latus
Pareledone panchroma
Graneledone taniwha
Pseudamnicola lucensis
Columella edentula
Conus neptunus
Conus antoniomonteiroi
Pseudunio auricularius
Speleodentorcula beroni
Haliotis tuberculata
Gonatus antarcticus
Cattania polinskii
Carpathica cretica
Pyrgulopsis metcalfi
Planorbis atticus
Thiessea euboeae
Zospeum frauenfeldi
Brotia henriettae
Conus guanche
Oxychilus navarricus
Melanoides voltae
Iglica hauffeni
Westraltrachia porcata
Mentissa canalifera
Alinda stabilis
Lanistes neavei
Elliptio nigella
Bythiospeum sterkianum
Peristoma merduenianum
Elimia caelatura
Temnozaga parilis
Canariella gomerae
Elliptoideus sloatianus
Pyrgulopsis thermalis
Hubendickia schlickumi
Conus leopardus
Valvata aliena
Conus zeylanicus
Spirorbula latens
Xerocrassa caroli
Carychium biondii
Abida cylindrica
Codringtonia eucineta
Neritilia manoeli
Beddomeia topsiae
Melanoides tuberculata
Helix lutescens
Napaeus moroi
Stenothyra deltae
Pseudorimula marianae
Conus obscurus
Xerocrassa heraklea
Conus bandanus
Fonscochlea accepta
Castalia ambigua
Pleurobema perovatum
Xerocrassa nicosiana
Amerianna obesula
Hemicycla pouchadan
Elimia interveniens
Bithynia pseudemmericia
Fontigens turritella
Placostylus graeffei
Conus darkini
Austrorossia antillensis
Pinna nobilis
Laemodonta clausa
Conus lividus
Trochidrobia punicea
Menetus dilatatus
Pseudancylastrum sibiricum
Caseolus leptostictus
Isabellaria riedeli
Deroceras altimirai
Sepia chirotrema
Monacha rothii
Conus bessei
Pareledone cornuta
Orcula tolminensis
Solatopupa cianensis
Ecrobia vitrea
Arinia boreoborneensis
Pisidium insigne
Valvatorbis mauritii
Xerocrassa subrogata
Valvata macrostoma
Toxolasma parvum
Faustina rossmaessleri
Enteroctopus megalocyathus
Beddomeia phasianella
Pseudamnicola moussonii
Macedonica pinteri
Medora almissana
Coelatura aegyptiaca
Lehmannia jaroslaviae
Physella johnsoni
Hemicycla bidentalis
Sepia koilados
Spekia zonata
Hydrocena cattaroensis
Miratesta celebensis
Conus australis
Margaritifera hembeli
Muusoctopus rigbyae
Burnupia caffra
Achatinella pulcherrima
Virpazaria stojaspali
Fluvidona petterdi
Clausilia rugosa
Westraltrachia recta
Colligyrus greggi
Sepia australis
Brotia pagodula
Conus lienardi
Unio mancus
Diastole tenuistriata
Pisidium idahoense
Craspedopoma costatum
Cochlostoma auritum
Sibirenauta pictus
Todarodes sagittatus
Cochlostoma cretense
Fonscochlea aquatica
Palaina rubella
Biomphalaria helophila
Suboestophora hispanica
Callina bulverii
Conus desidiosus
Bulinus globosus
Ariunculus speziae
Napaeus alabastrinus
Planorbis planorbis
Cerithidea decollata
Helicigona lapicida
Paralepetopsis ferrugivora
Elasmias apertum
Albinaria discolor
Alopia regalis
Stylodonta unidentata
Conus artoptus
Conus tribblei
Desbruyeresia marisindica
Amphorella iridescens
Hirasea chichijimana
Pyrgulopsis ventricosa
Alasmidonta triangulata
Calyptogena starobogatovi
Mastus cretensis
Sonorella grahamensis
Amphioctopus marginatus
Eupera ferruginea
Saxurinator sketi
Pyropelta ryukyuensis
Deroceras boeoticum
Amplirhagada questroana
Cyclonaias pustulosa
Karelainia davisi
Lanistes libycus
Macrogastra attenuata
Potadoma nyongensis
Aegopis gemonensis
Planorbis presbensis
Rhagada gibbensis
Albinaria greeni
Allognathus balearicus
Helicopsis austriaca
Haliotis varia
Cochlodina kuesteri
Enoploteuthis jonesi
Tarebia granifera
Melanoides wagenia
Musculium partumeium
Octopus joubini
Hauffenia kerschneri
Gyrotoma pagoda
Asperoteuthis acanthoderma
Abraliopsis felis
Villosa villosa
Monacha solidior
Suavocallia splendens
Sepia plangon
Chilopyrgula sturanyi
Xerosecta promissa
Tandonia nigra
Achatinella papyracea
Xerotricha gonzalezi
Iglica forumjuliana
Oxychilus miceui
Jullienia flava
Conus canonicus
Suboestophora boscae
Beddomeia fallax
Bulinus hightoni
Montenegrina soosi
Hessemilimax kotulae
Ashfordia granulata
Fusconaia subrotunda
Pseudotricula eberhardi
Partulina variabilis
Assiminea woodmasoniana
Liburnica crinita
Xerosecta arigonis
Elliptio hopetonensis
Cattania rumelica
Allaegopis kerketianus
Pleurodiscus cyprius
Pachnodus niger
Zonites oertzeni
Medora agnata
Euchondrus ramonensis
Arianta schmidtii
Conus catus
Conus pertusus
Montenegrina drimmeri
Marisa cornuarietis
Theliderma cylindrica
Argna bourguignatiana
Biomphalaria havanensis
Campeloma decampi
Conus damottai
Boucardicus randalanai
Conus ammiralis
Corbicula striatella
Pseudodon resupinatus
Symmetromphalus regularis
Stylodonta studeriana
Nanocochlea parva
Hemicycla saulcyi
Conus trigonus
Velesunio moretonicus
Pegias fabula
Octopus cyanea
Conus infinitus
Radomaniola curta
Conus explorator
Iglica kleinzellensis
Conus curassaviensis
Bathypolypus ergasticus
Napaeus bechi
Albinaria sturanyi
Zonitoides excavatus
